runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
1803165.thomas.levannier,Thomas LEVANNIER,38:27:55,630,France,FR,,20-34,H
810298.julien.rodallec,Julien RODALLEC,38:28:14,632,France,FR,,40-44,H
27905.stephane.launay,Stephane LAUNAY,38:29:48,633,France,FR,,55-59,H
2651301.terencenicolas.go,Terence Nicolas GO,38:29:51,634,Philippines,PH,,40-44,H
4216783.arthur.colle,Arthur COLLE,38:30:09,635,France,FR,,20-34,H
4934461.alexandre.martinet,Alexandre MARTINET,38:30:10,636,France,FR,,20-34,H
472170.kevin.torres,Kevin TORRES,38:30:19,637,France,FR,,20-34,H
4674449.william.webb,William WEBB,38:31:16,638,United Kingdom,GB,,20-34,H
2367131.francois.jacqueau,François JACQUEAU,38:33:00,639,France,FR,,20-34,H
1310413.guillaume.folscheid,Guillaume FOLSCHEID,38:33:08,640,France,FR,,40-44,H
534153.tony.letts,Tony LETTS,38:33:13,641,United Kingdom,GB,,55-59,H
753002.ivan.holroyd,Ivan HOLROYD,38:33:16,642,United Kingdom,GB,,50-54,H
3235371.gonzalojr.alejandrino,Gonzalo Jr ALEJANDRINO,38:33:28,643,Italy,IT,,50-54,H
1484163.taiyo.asano,Taiyo ASANO,38:35:12,644,Japan,JP,,60-64,H
4929630.tony.labbe,Tony LABBE,38:36:01,645,France,FR,,45-49,H
39708.cedric.delabie,Cedric DELABIE,38:36:01,645,France,FR,,45-49,H
1926979.elie.guillou,Elie GUILLOU,38:38:54,647,France,FR,,20-34,H
1486261.leonard.dugied,Leonard DUGIED,38:39:19,648,France,FR,,45-49,H
2387707.seiya.onoda,Seiya ONODA,38:40:40,649,Japan,JP,,45-49,H
741304.shota.suzuki,Shota SUZUKI,38:40:41,650,Japan,JP,430,35-39,H
640024.celine.mao,Celine MAO,38:41:25,651,France,FR,,45-49,F
825639.frederic.liger,Frederic LIGER,38:42:31,652,France,FR,,50-54,H
196185.christophe.fain,Christophe FAIN,38:45:03,653,France,FR,,50-54,H
38040.jeanmarc.clerc,Jean-Marc CLERC,38:45:03,653,France,FR,,55-59,H
654102.stefano.grandi,Stefano GRANDI,38:45:23,655,Italy,IT,,45-49,H
552599.sezgin.sarban,Sezgin SARBAN,38:47:01,656,Türkiye,TR,,55-59,H
593445.marie.sagot,Marie SAGOT,38:47:41,657,France,FR,,35-39,F
1866919.sylvain.delepouve,Sylvain DELEPOUVE,38:47:42,658,France,FR,,40-44,H
3194871.elodie.peillex,Elodie PEILLEX,38:47:52,659,France,FR,,40-44,F
594607.laurent.leclou,Laurent LECLOU,38:48:55,660,France,FR,,40-44,H
4292781.quentin.albert,Quentin ALBERT,38:49:55,661,France,FR,,20-34,H
614130.ho.so,Ho SO,38:50:48,662,"Hong Kong, China",HK,,40-44,H
388973.nicolas.chene,Nicolas CHENE,38:51:00,663,France,FR,,40-44,H
4310954.joaquin.corbalanpastor,Joaquin CORBALÁN PASTOR,38:51:13,664,Spain,ES,,45-49,H
330447.loic.tregan,Loic TREGAN,38:52:06,665,France,FR,,45-49,H
3634001.philippe.marc,Philippe MARC,38:53:07,666,France,FR,,35-39,H
1431867.carole.guinchard,Carole GUINCHARD,38:53:49,667,France,FR,,50-54,F
1385345.witold.smolen,Witold SMOLEN,38:54:02,668,Poland,PL,,40-44,H
1764129.julien.nouzeran,Julien NOUZERAN,38:54:13,669,France,FR,,20-34,H
5659119.martin.gomez,Martin GOMEZ,38:54:35,670,France,FR,,35-39,H
1283735.loic.tulsa,Loic TULSA,38:54:59,671,France,FR,,35-39,H
3093387.benoit.chabod,Benoit CHABOD,38:58:14,672,Italy,IT,,20-34,H
317174.marco.goglino,Marco GOGLINO,38:58:15,673,Italy,IT,,40-44,H
1157601.anthony.perer,Anthony PERER,38:58:27,674,Italy,IT,,20-34,H
30182.sylvain.dhonneur,Sylvain DHONNEUR,38:58:46,675,France,FR,,40-44,H
756481.filip.tonder,Filip TONDER,38:58:48,676,Poland,PL,,40-44,H
1366277.frederic.lorin,Frédéric LORIN,39:01:10,677,France,FR,,45-49,H
1805223.frederic.wiltzius,Frédéric WILTZIUS,39:01:11,678,France,FR,,45-49,H
990709.kimmo.kylanen,Kimmo KYLÄNEN,39:01:31,679,Finland,FI,,50-54,H
737415.vincent.xhaet,Vincent XHAET,39:03:25,680,Belgium,BE,,35-39,H
179680.nicolas.sadoulet,Nicolas SADOULET,39:03:25,680,France,FR,,45-49,H
180841.roland.barbier,Roland BARBIER,39:04:09,682,France,FR,,45-49,H
2550357.emmanuel.dupont,Emmanuel DUPONT,39:08:08,683,France,FR,,40-44,H
162920.hugh.towerpierce,Hugh TOWER PIERCE,39:10:59,684,United States of America,US,,50-54,H
3327261.bastien.decorne,Bastien DECORNE,39:11:58,685,France,FR,,35-39,H
3075581.nicolas.sierra,Nicolas SIERRA,39:13:55,686,France,FR,,35-39,H
922933.tomasz.filipkiewicz,Tomasz FILIPKIEWICZ,39:14:51,687,Poland,PL,,45-49,H
2525803.stephane.lidoreau,Stephane LIDOREAU,39:15:54,688,France,FR,,45-49,H
4284930.guillaume.virely,Guillaume VIRELY,39:16:15,689,France,FR,,40-44,H
151752.thomas.brachet,Thomas BRACHET,39:16:35,690,France,FR,,40-44,H
5766314.valentin.mauro,Valentin MAURO,39:18:57,691,France,FR,,40-44,H
519266.christophe.daniel,Christophe DANIEL,39:21:34,692,France,FR,,50-54,H
3181091.nikolay.kotenkov,Nikolay KOTENKOV,39:21:42,693,Neutral Athlete,AIN,,35-39,H
1462051.ilkka.savimaki,Ilkka SAVIMAKI,39:21:56,694,Finland,FI,,55-59,H
1583397.tycjan.trzpiola,Tycjan TRZPIOLA,39:22:23,695,Poland,PL,,35-39,H
737698.damien.mathieu,Damien MATHIEU,39:23:28,696,Switzerland,CH,,20-34,H
4829310.anton.gherca,Anton GHERCA,39:24:35,697,Romania,RO,,40-44,H
3545615.elsa.martinperez,Elsa MARTIN PEREZ,39:24:52,698,Spain,ES,,35-39,F
2656627.florian.hennequin,Florian HENNEQUIN,39:24:58,699,France,FR,,20-34,H
1795823.florian.murgue,Florian MURGUE,39:24:58,699,France,FR,422,20-34,H
4959063.david.rakotondralay,David RAKOTONDRALAY,39:25:14,701,France,FR,,20-34,H
1458321.steve.szustak,Steve SZUSTAK,39:25:15,702,Belgium,BE,,45-49,H
345588.franck.steiner,Franck STEINER,39:25:25,703,France,FR,,45-49,H
4963740.julien.magnan,Julien MAGNAN,39:25:34,704,France,FR,,35-39,H
2373601.frode.wiggen,Frode WIGGEN,39:25:53,705,Norway,NO,,50-54,H
2475565.breno.brumribeiro,Breno BRUM RIBEIRO,39:26:10,706,Brazil,BR,,40-44,H
274399.mohamed.zafad,Mohamed ZAFAD,39:26:50,707,France,FR,,45-49,H
4204412.romain.trasbot,Romain TRASBOT,39:26:51,708,France,FR,,40-44,H
386300.patrick.claverie,Patrick CLAVERIE,39:27:10,709,France,FR,,50-54,H
2347421.michalis.tziakouris,Michalis TZIAKOURIS,39:28:15,710,Cyprus,CY,,40-44,H
2127157.steven.devonshire,Steven DEVONSHIRE,39:28:17,711,United Kingdom,GB,,45-49,H
772107.javier.luzardi,Javier LUZARDI,39:28:51,712,Argentina,AR,,40-44,H
4498948.thomas.grouard,Thomas GROUARD,39:29:05,713,France,FR,,20-34,H
4273567.nancy.belinchon,Nancy BELINCHON,39:29:36,714,France,FR,,40-44,F
2216421.ignacio.marinpamplona,Ignacio MARIN PAMPLONA,39:29:36,714,Spain,ES,,40-44,H
578173.daniel.lecarduner,Daniel LE CARDUNER,39:29:37,716,France,FR,,55-59,H
5074149.kimborge.kolstad,Kim Borge KOLSTAD,39:30:23,717,Norway,NO,,40-44,H
4481456.alexandre.hachez,Alexandre HACHEZ,39:31:23,718,Belgium,BE,,35-39,H
4508442.fabien.weber,Fabien WEBER,39:31:42,719,France,FR,,35-39,H
1488539.alexis.woltrager,Alexis WOLTRAGER,39:31:44,720,France,FR,,35-39,H
3111753.jonathan.vellut,Jonathan VELLUT,39:32:13,721,France,FR,,35-39,H
539001.aurelien.vellut,Aurélien VELLUT,39:32:18,722,France,FR,,35-39,H
84496.francois.debauchez,François DEBAUCHEZ,39:32:18,722,France,FR,,35-39,H
725592.david.simoes,David SIMOES,39:33:35,724,France,FR,,45-49,H
949927.gerald.ripoll,Gerald RIPOLL,39:34:45,725,France,FR,,50-54,H
5004560.patricioadrian.sanchezbermello,Patricio Adrian SANCHEZ BERMELLO,39:35:06,726,Ecuador,EC,,45-49,H
1866591.cristina.loureiro,Cristina LOUREIRO,39:35:40,727,Portugal,PT,,50-54,F
2271159.per.svensson,Per SVENSSON,39:35:42,728,Sweden,SE,,55-59,H
1640319.tom.angel,Tom ANGEL,39:35:44,729,United Kingdom,GB,,45-49,H
2659363.lucas.taillard,Lucas TAILLARD,39:36:41,730,France,FR,,35-39,H
2659361.bryan.abtgarnier,Bryan ABT-GARNIER,39:36:42,731,France,FR,,20-34,H
51273.mark.caldwell,Mark CALDWELL,39:37:21,732,United Kingdom,GB,,50-54,H
4311096.kouhei.toyofuku,Kouhei TOYOFUKU,39:38:04,733,Japan,JP,,50-54,H
,Anonymous,39:39:05,734,Uruguay,UY,,40-44,H
734950.clement.mallet,Clement MALLET,39:39:34,735,France,FR,,35-39,H
431194.ludovic.paulet,Ludovic PAULET,39:39:42,736,France,FR,,40-44,H
2528609.kevin.deschamps,Kevin DESCHAMPS,39:39:59,737,France,FR,,20-34,H
4110141.dariusz.polakiewicz,Dariusz POLAKIEWICZ,39:40:08,738,Poland,PL,,40-44,H
5698922.hong.jiang,Hong JIANG,39:40:28,739,China,CN,,50-54,H
1917671.quentin.savary,Quentin SAVARY,39:42:45,740,France,FR,,20-34,H
2012703.marco.boue,Marco BOUE,39:44:27,741,France,FR,,35-39,H
4212818.matthieu.bilbille,Matthieu BILBILLE,39:45:48,742,France,FR,,40-44,H
4226923.jaska.sainio,Jaska SAINIO,39:47:12,743,Finland,FI,,45-49,H
3319881.jeanluc.bianconi,Jean-Luc BIANCONI,39:47:17,744,France,FR,,50-54,H
1109865.kamil.jaroszuk,Kamil JAROSZUK,39:47:20,745,Poland,PL,,45-49,H
30511.enrico.bisazza,Enrico BISAZZA,39:47:24,746,Italy,IT,,50-54,H
4313234.solene.balsollier,Solène BALSOLLIER,39:47:24,746,France,FR,,20-34,F
1496917.robert.rorich,Robert RORICH,39:47:24,746,South Africa,ZA,,20-34,H
127730.jeanyves.favennec,Jean-Yves FAVENNEC,39:48:26,749,France,FR,,45-49,H
3207855.jiri.skalicky,Jiří SKALICKY,39:48:46,750,Czech Republic,CZ,418,50-54,H
4739120.jan.kropacek,Jan KROPACEK,39:48:47,751,Czech Republic,CZ,,50-54,H
4739114.milos.jakes,Milos JAKES,39:48:47,751,Czech Republic,CZ,,50-54,H
4490384.julien.tourigny,Julien TOURIGNY,39:49:10,753,France,FR,,35-39,H
466308.kevin.raducki,Kevin RADUCKI,39:50:53,754,France,FR,,40-44,H
4592402.matthieu.lejonc,Matthieu LEJONC,39:50:59,755,France,FR,,35-39,H
27997.nicolas.laugier,Nicolas LAUGIER,39:52:10,756,France,FR,,40-44,H
3042377.maelle.duret,Maëlle DURET,39:52:32,757,France,FR,,35-39,F
4476610.william.louis,William LOUIS,39:52:48,758,Belgium,BE,,20-34,H
328839.ludovic.leblond,Ludovic LEBLOND,39:53:12,759,France,FR,,35-39,H
593220.arnaud.naudan,Arnaud NAUDAN,39:53:55,760,France,FR,,40-44,H
1686099.geoffrey.cerisier,Geoffrey CERISIER,39:54:04,761,France,FR,,45-49,H
528019.francois.fasquelle,François FASQUELLE,39:54:21,762,France,FR,,35-39,H
3043323.ihor.stratan,Ihor STRATAN,39:54:38,763,United States of America,US,,35-39,H
913031.rodolphe.baconnet,Rodolphe BACONNET,39:55:03,764,France,FR,,40-44,H
2139405.paul.scott,Paul SCOTT,39:55:39,765,United Kingdom,GB,,50-54,H
993171.simon.delamarre,Simon DELAMARRE,39:56:25,766,France,FR,,20-34,H
1246515.sebastien.clouzet,Sébastien CLOUZET,39:56:25,766,France,FR,,35-39,H
3789261.tomoshi.saito,Tomoshi SAITO,39:56:31,768,Japan,JP,,40-44,H
872665.gustavo.arango,Gustavo ARANGO,39:56:54,769,Colombia,CO,,65-69,H
4378546.dan.parkin,Dan PARKIN,39:57:43,770,United Kingdom,GB,,35-39,H
3192779.sam.tansley,Sam TANSLEY,39:57:44,771,United Kingdom,GB,,35-39,H
3806613.filippo.biondi,Filippo BIONDI,40:00:59,772,Italy,IT,,45-49,H
159663.laurent.serieys,Laurent SERIEYS,40:01:33,773,France,FR,,45-49,H
675018.klaus.haake,Klaus HAAKE,40:01:47,774,Germany,DE,,55-59,H
3049735.taejoon.lee,Tae Joon LEE,40:02:58,775,South Korea,KR,,60-64,H
1464981.frederic.ferreira,Frederic FERREIRA,40:03:15,776,France,FR,,45-49,H
72820.sebastien.roizot,Sebastien ROIZOT,40:03:16,777,France,FR,,50-54,H
1178041.aurelien.boudoul,Aurélien BOUDOUL,40:03:17,778,France,FR,,35-39,H
4317461.laure.nicot,Laure NICOT,40:03:44,779,France,FR,,45-49,F
1050449.javier.vasquez,Javier VASQUEZ,40:05:30,780,Chile,CL,,40-44,H
1512869.pierreetienne.loyola,Pierre-Etienne LOYOLA,40:05:35,781,France,FR,,40-44,H
2108075.thierry.dailly,Thierry DAILLY,40:06:18,782,France,FR,,60-64,H
4462568.grant.dobson,Grant DOBSON,40:09:34,783,United Kingdom,GB,,20-34,H
117074.jeanbaptiste.dumas,Jean-Baptiste DUMAS,40:09:53,784,France,FR,,50-54,H
4901500.jerome.beaumale,Jerome BEAUMALE,40:10:14,785,France,FR,,40-44,H
842361.florence.santrot,Florence SANTROT,40:10:35,786,France,FR,,45-49,F
4235343.zbigniew.podwika,Zbigniew PODWIKA,40:10:38,787,Spain,ES,,45-49,H
440033.martinfernando.yocca,Martin Fernando YOCCA,40:11:24,788,Argentina,AR,,50-54,H
5181240.thibaud.jahan,Thibaud JAHAN,40:11:42,789,France,FR,,20-34,H
4824990.kevin.nivolle,Kévin NIVOLLE,40:12:06,790,France,FR,,35-39,H
3028389.francois.gonon,François GONON,40:12:27,791,France,FR,,40-44,H
895987.romain.marguet,Romain MARGUET,40:12:52,792,France,FR,,20-34,H
4262807.michel.galibois,Michel GALIBOIS,40:12:55,793,Canada,CA,,50-54,H
896619.benjamin.bonnet,Benjamin BONNET,40:12:55,793,France,FR,,35-39,H
348575.thorleifurstefan.bjornsson,Thorleifur Stefan BJORNSSON,40:15:15,795,Iceland,IS,,50-54,H
1566275.julien.lambert,Julien LAMBERT,40:17:03,796,France,FR,,40-44,H
552634.ozgur.oktem,Ozgur OKTEM,40:17:41,797,Türkiye,TR,,45-49,H
3434367.onur.ernalbant,Onur ERNALBANT,40:17:42,798,Türkiye,TR,,40-44,H
167057.anthony.delrieu,Anthony DELRIEU,40:17:43,799,France,FR,,45-49,H
154973.alper.dalkilic,Alper DALKILIC,40:17:43,799,Türkiye,TR,413,45-49,H
199584.maciej.sleziak,Maciej SLEZIAK,40:18:01,801,Poland,PL,,40-44,H
1670027.gerardo.sgambaro,Gerardo SGAMBARO,40:18:10,802,Italy,IT,,50-54,H
4199062.daniel.bey,Daniel BEY,40:18:17,803,France,FR,,40-44,H
1386639.megan.davies,Megan DAVIES,40:19:57,804,United Kingdom,GB,,20-34,F
4166885.jessica.johnson,Jessica JOHNSON,40:19:57,804,United Kingdom,GB,,20-34,F
5548863.ke.lu,Ke LU,40:20:01,806,China,CN,,20-34,H
315952.axel.pitou,Axel PITOU,40:20:24,807,France,FR,,55-59,H
3599883.olivier.dilosquet,Olivier DILOSQUET,40:20:36,808,France,FR,,40-44,H
2591773.pathomporn.sinrodthanakorn,Pathomporn SINRODTHANAKORN,40:20:43,809,Thailand,TH,,40-44,H
3906205.rodolfo.ortiz,Rodolfo ORTIZ,40:21:09,810,Costa Rica,CR,,45-49,H
336265.jeremy.excoffier,Jérémy EXCOFFIER,40:21:23,811,France,FR,,20-34,H
1052321.mohdhakime.rosle,Mohd Hakime ROSLE,40:23:05,812,Malaysia,MY,,35-39,H
1941215.delphine.buirette,Delphine BUIRETTE,40:23:17,813,France,FR,,40-44,F
3691943.cedric.cartal,Cedric CARTAL,40:26:16,814,France,FR,,40-44,H
2343365.dior.marone,Dior MARONE,40:27:24,815,France,FR,,35-39,F
424450.eva.lohr,Eva LOHR,40:27:45,816,Germany,DE,,55-59,F
5492323.leo.lavalle,Léo LA VALLE,40:28:09,817,France,FR,,20-34,H
1323507.sarah.tachon,Sarah TACHON,40:28:43,818,France,FR,,40-44,F
419756.bruno.lallauret,Bruno LALLAURET,40:28:47,819,France,FR,,55-59,H
3499843.laurent.thillayeduboullay,Laurent THILLAYE DU BOULLAY,40:31:11,820,France,FR,,40-44,H
2504513.michel.debosscher,Michel DEBOSSCHER,40:31:32,821,France,FR,,60-64,H
5079327.nicolas.boutoutaou,Nicolas BOUTOUTAOU,40:32:05,822,France,FR,,20-34,H
1614897.christophe.bigler,Christophe BIGLER,40:33:07,823,Switzerland,CH,,40-44,H
4983308.damien.gomez,Damien GOMEZ,40:37:36,824,France,FR,,40-44,H
1949787.patrice.stephan,Patrice STEPHAN,40:38:29,825,France,FR,,50-54,H
731.alexis.rollandjacoub,Alexis ROLLAND JACOUB,40:41:21,826,France,FR,,45-49,H
1951419.jenny.lem,Jenny LEM,40:45:03,827,Singapore,SG,,40-44,F
389621.yann.limbour,Yann LIMBOUR,40:45:13,828,France,FR,,50-54,H
1803783.pierre.cougnenc,Pierre COUGNENC,40:45:55,829,France,FR,,20-34,H
4824830.thomas.mercier,Thomas MERCIER,40:46:30,830,France,FR,,20-34,H
1017329.irhad.suljic,Irhad SULJIC,40:46:31,831,Bosnia and Herzegovina,BA,,40-44,H
1510189.admir.sabic,Admir SABIC,40:46:36,832,Bosnia and Herzegovina,BA,,40-44,H
1121943.miguelito.carranza,Miguelito CARRANZA,40:46:51,833,Philippines,PH,,35-39,H
5097708.xiaoxu.chen,Xiaoxu CHEN,40:49:35,834,China,CN,,35-39,F
862777.stephanie.amey,Stéphanie AMEY,40:50:15,835,France,FR,,50-54,F
1018141.sander.degroot,Sander DE GROOT,40:50:32,836,Netherlands,NL,,40-44,H
10359.patrice.chabannier,Patrice CHABANNIER,40:50:34,837,France,FR,,50-54,H
44642.lionel.faure,Lionel FAURE,40:53:38,838,France,FR,,60-64,H
28174.stephane.trolliet,Stephane TROLLIET,40:58:13,839,France,FR,,50-54,H
941051.anthony.lepavic,Anthony LE PAVIC,40:58:35,840,France,FR,,45-49,H
942337.maxime.leroy,Maxime LE ROY,40:58:36,841,France,FR,,35-39,H
629817.francisco.naia,Francisco NAIA,41:00:43,842,Portugal,PT,,50-54,H
4684047.philippe.deletombe,Philippe DELETOMBE,41:02:08,843,France,FR,,65-69,H
,Anonymous,41:02:25,844,China,CN,,50-54,H
2399583.victor.dasse,Victor DASSÉ,41:02:55,845,France,FR,,20-34,H
73943.alexandre.huille,Alexandre HUILLE,41:03:06,846,France,FR,,50-54,H
3577559.jeanfrancois.roulaud,Jean-Francois ROULAUD,41:04:34,847,France,FR,,55-59,H
59353.omar.riccardi,Omar RICCARDI,41:05:46,848,Italy,IT,,50-54,H
4704240.paolo.rucci,Paolo RUCCI,41:05:47,849,Italy,IT,,40-44,H
556559.matthieu.fovet,Matthieu FOVET,41:06:28,850,France,FR,404,40-44,H
386902.olivier.favre,Olivier FAVRE,41:07:03,851,France,FR,,40-44,H
3024391.daniel.lopezcarrion,Daniel LOPEZ CARRION,41:07:15,852,Spain,ES,,45-49,H
908887.luciana.ambrossini,Luciana AMBROSSINI,41:07:31,853,Argentina,AR,,45-49,F
585733.sebastien.colonna,Sebastien COLONNA,41:07:59,854,France,FR,,35-39,H
4697120.mathieu.oddon,Mathieu ODDON,41:08:00,855,France,FR,,35-39,H
969293.lucas.sallet,Lucas SALLET,41:08:01,856,France,FR,,20-34,H
3573385.christophe.lefoyer,Christophe LEFOYER,41:08:17,857,France,FR,,50-54,H
1037291.manon.michaud,Manon MICHAUD,41:10:20,858,France,FR,,20-34,F
295606.corinne.michaud,Corinne MICHAUD,41:10:20,858,France,FR,,50-54,F
,Anonymous,41:10:33,860,France,FR,,35-39,H
4495680.olivier.ehlinger,Olivier EHLINGER,41:11:39,861,France,FR,,45-49,H
480023.piotr.bukowski,Piotr BUKOWSKI,41:11:44,862,Poland,PL,,50-54,H
2051781.jia.ren,Jia REN,41:12:47,863,China,CN,,35-39,H
1684831.marko.spehar,Marko SPEHAR,41:14:05,864,Croatia,HR,,50-54,H
412427.minyidanielfrancis.yap,Min Yi Daniel Francis YAP,41:14:33,865,Singapore,SG,,45-49,H
,Anonymous,41:14:39,866,France,FR,,35-39,H
1016939.guillaume.costes,Guillaume COSTES,41:15:23,867,France,FR,,20-34,H
180138.eddy.barbier,Eddy BARBIER,41:16:41,868,France,FR,,35-39,H
678693.brice.bidal,Brice BIDAL,41:16:42,869,France,FR,,35-39,H
3064995.jernej.jarc,Jernej JARC,41:16:56,870,Slovenia,SI,,20-34,H
278764.calum.johnston,Calum JOHNSTON,41:17:14,871,United Kingdom,GB,,20-34,H
276880.frederic.gattepaille,Frederic GATTEPAILLE,41:18:33,872,France,FR,,45-49,H
1916409.hugo.barnay,Hugo BARNAY,41:19:26,873,France,FR,,45-49,H
3870601.jeanbaptiste.lacoste,Jean-Baptiste LACOSTE,41:21:14,874,France,FR,,35-39,H
1898809.hezel.magwili,Hezel MAGWILI,41:21:20,875,Philippines,PH,,40-44,H
73620.nicolas.salvi,Nicolas SALVI,41:22:02,876,France,FR,,40-44,H
668139.mauricio.santana,Mauricio SANTANA,41:22:28,877,Brazil,BR,,45-49,H
659229.quentin.leflon,Quentin LEFLON,41:23:47,878,France,FR,,20-34,H
73749.stephane.mathieu,Stephane MATHIEU,41:25:49,879,France,FR,,50-54,H
110688.david.greigert,David GREIGERT,41:26:33,880,France,FR,,35-39,H
25235.laurent.schillinger,Laurent SCHILLINGER,41:26:33,880,France,FR,,55-59,H
75416.juanricardo.ferrero,Juan Ricardo FERRERO,41:26:56,882,Argentina,AR,,55-59,H
1802559.bastien.pitte,Bastien PITTE,41:28:16,883,France,FR,,20-34,H
5357751.zuzana.dobiasova,Zuzana DOBIAŠOVÁ,41:28:57,884,Slovakia,SK,,45-49,F
925099.joao.monteiro,Joao MONTEIRO,41:28:59,885,Portugal,PT,,50-54,H
4062510.waikuong.hong,Wai Kuong HONG,41:30:11,886,"Macao, China",MO,,45-49,H
8630.sylvain.aitouarab,Sylvain AIT OUARAB,41:30:56,887,France,FR,,55-59,H
757880.flavien.bay,Flavien BAY,41:31:03,888,France,FR,,35-39,H
1486477.yannick.bay,Yannick BAY,41:31:03,888,France,FR,,40-44,H
1969279.frederic.violot,Frederic VIOLOT,41:32:21,890,France,FR,,65-69,H
38110.jeremy.falconnier,Jeremy FALCONNIER,41:34:08,891,France,FR,,40-44,H
160092.frederic.sulot,Frederic SULOT,41:34:08,891,France,FR,,50-54,H
2331767.siukimkimme.hui,Siu Kim Kimme HUI,41:38:36,893,"Hong Kong, China",HK,,55-59,F
204160.karbik.tam,Kar Bik TAM,41:38:36,893,"Hong Kong, China",HK,,45-49,F
4163211.pierre.cartigny,Pierre CARTIGNY,41:38:57,895,France,FR,,50-54,H
238786.regis.campion,Régis CAMPION,41:39:08,896,France,FR,,40-44,H
3571277.maribel.verdaguer,Maribel VERDAGUER,41:39:41,897,Spain,ES,,55-59,F
38997.patrice.vachey,Patrice VACHEY,41:40:22,898,France,FR,,55-59,H
4351952.benoit.auroux,Benoît AUROUX,41:40:30,899,France,FR,,20-34,H
3796663.jeanmarc.pillard,Jean-Marc PILLARD,41:44:38,900,France,FR,398,40-44,H
466535.pascal.schvartz,Pascal SCHVARTZ,41:45:21,901,France,FR,,50-54,H
842152.thomas.dupuy,Thomas DUPUY,41:45:23,902,France,FR,,35-39,H
,Anonymous,41:45:27,903,France,FR,,55-59,H
4591820.nicolas.maillot,Nicolas MAILLOT,41:49:31,904,France,FR,,35-39,H
861981.jose.santos,Jose SANTOS,41:50:28,905,Portugal,PT,,55-59,H
187059.paulo.pires,Paulo PIRES,41:50:28,905,Portugal,PT,,55-59,H
416734.pedro.afonso,Pedro AFONSO,41:50:30,907,Portugal,PT,,45-49,H
1143515.marcosvinicius.parisotto,Marcos Vinicius PARISOTTO,41:52:59,908,Brazil,BR,,35-39,H
2811.marco.melchiorri,Marco MELCHIORRI,41:53:57,909,Italy,IT,,60-64,H
4413940.laurent.voyer,Laurent VOYER,41:56:42,910,France,FR,,45-49,H
519618.michel.sautiere,Michel SAUTIERE,41:57:50,911,France,FR,,40-44,H
767892.thomas.givre,Thomas GIVRE,42:00:22,912,France,FR,,20-34,H
658330.jeremie.leblaye,Jeremie LE BLAYE,42:00:52,913,France,FR,,35-39,H
5353086.quentin.regal,Quentin REGAL,42:00:55,914,France,FR,,20-34,H
5766108.quentin.vidil,Quentin VIDIL,42:00:55,914,France,FR,,20-34,H
4755534.christophe.delmotte,Christophe DELMOTTE,42:01:33,916,France,FR,,45-49,H
33340.virginie.duterme,Virginie DUTERME,42:03:43,917,France,FR,,50-54,F
64594.rene.weinmann,Rene WEINMANN,42:06:13,918,Germany,DE,,55-59,H
2125237.jacek.szklarski,Jacek SZKLARSKI,42:06:21,919,Poland,PL,,45-49,H
201202.petri.lassheikki,Petri LASSHEIKKI,42:08:23,920,Finland,FI,,50-54,H
725646.jeanfrancois.barre,Jean-François BARRE,42:08:54,921,France,FR,,55-59,H
1487401.bertrand.pouillaude,Bertrand POUILLAUDE,42:10:26,922,France,FR,,40-44,H
2370341.benoit.liboutet,Benoit LIBOUTET,42:11:52,923,France,FR,,40-44,H
425354.christian.stockle,Christian STOCKLE,42:14:36,924,New Zealand,NZ,,45-49,H
3492499.thomas.smiley,Thomas SMILEY,42:14:54,925,United States of America,US,,45-49,H
5035628.marek.gajowy,Marek GAJOWY,42:17:18,926,Poland,PL,,40-44,H
269254.anthony.raymond,Anthony RAYMOND,42:17:27,927,France,FR,,20-34,H
4136155.jimmy.vandenkieboom,Jimmy VAN DEN KIEBOOM,42:17:50,928,Belgium,BE,,45-49,H
2051533.xinbo.zhao,Xinbo ZHAO,42:18:27,929,China,CN,,40-44,H
726516.emilie.darnand,Emilie DARNAND,42:18:42,930,France,FR,,40-44,F
230800.david.philipps,David PHILIPPS,42:19:28,931,United Kingdom,GB,,45-49,H
1525157.damian.barrett,Damian BARRETT,42:19:31,932,United Kingdom,GB,,50-54,H
2192569.rachel.leguen,Rachel LE GUEN,42:19:35,933,France,FR,,20-34,F
2050365.mark.thistlethwaite,Mark THISTLETHWAITE,42:20:09,934,United Kingdom,GB,,40-44,H
923121.gerard.cognetfante,Gerard COGNET FANTE,42:23:05,935,France,FR,,60-64,H
1547207.frederic.gerard,Frederic GERARD,42:24:22,936,France,FR,,35-39,H
390068.andy.liange,Andy LIANGE,42:24:31,937,France,FR,,40-44,H
845056.pierreantoine.fumery,Pierre-Antoine FUMERY,42:24:40,938,France,FR,,35-39,H
1808149.olivier.metz,Olivier METZ,42:25:06,939,France,FR,,45-49,H
,Anonymous,42:25:21,940,Portugal,PT,,50-54,H
4134344.yuanfeng.li,Yuanfeng LI,42:26:45,941,China,CN,,40-44,H
902511.pierre.flory,Pierre FLORY,42:26:46,942,France,FR,,20-34,H
4107951.balazs.kazmer,Balazs KAZMER,42:27:22,943,Hungary,HU,,35-39,H
1244929.bunjongsak.jiemwiriyakul,Bunjongsak JIEMWIRIYAKUL,42:27:30,944,Thailand,TH,,35-39,H
311986.tolga.guler,Tolga GULER,42:28:21,945,Türkiye,TR,,45-49,H
